datetime,wind_speed_kmh,source_file,year,month,day,hour,time_lst,is_interpolated_or_filled,hour_index_8760
2002-01-26 16:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,26,16,16:00,False,616
2002-01-26 17:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,26,17,17:00,False,617
2002-01-26 18:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,26,18,18:00,False,618
2002-01-26 19:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,26,19,19:00,False,619
2002-01-26 20:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,26,20,20:00,False,620
2002-01-26 21:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,26,21,21:00,False,621
2002-01-26 22:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,26,22,22:00,False,622
2002-01-26 23:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,26,23,23:00,False,623
2002-01-27 00:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,0,00:00,False,624
2002-01-27 01:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,1,01:00,False,625
2002-01-27 02:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,2,02:00,False,626
2002-01-27 03:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,3,03:00,False,627
2002-01-27 04:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,4,04:00,False,628
2002-01-27 05:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,5,05:00,False,629
2002-01-27 06:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,6,06:00,False,630
2002-01-27 07:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,7,07:00,False,631
2002-01-27 08:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,8,08:00,False,632
2002-01-27 09:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,9,09:00,False,633
2002-01-27 10:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,10,10:00,False,634
2002-01-27 11:00:00,24.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,11,11:00,False,635
2002-01-27 12:00:00,22.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,12,12:00,False,636
2002-01-27 13:00:00,20.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,13,13:00,False,637
2002-01-27 14:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,14,14:00,False,638
2002-01-27 15:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,15,15:00,False,639
2002-01-27 16:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,16,16:00,False,640
2002-01-27 17:00:00,4.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,17,17:00,False,641
2002-01-27 18:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,18,18:00,False,642
2002-01-27 19:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,19,19:00,False,643
2002-01-27 20:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,20,20:00,False,644
2002-01-27 21:00:00,4.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,21,21:00,False,645
2002-01-27 22:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,22,22:00,False,646
2002-01-27 23:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,27,23,23:00,False,647
2002-01-28 00:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,0,00:00,False,648
2002-01-28 01:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,1,01:00,False,649
2002-01-28 02:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,2,02:00,False,650
2002-01-28 03:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,3,03:00,False,651
2002-01-28 04:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,4,04:00,False,652
2002-01-28 05:00:00,4.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,5,05:00,False,653
2002-01-28 06:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,6,06:00,False,654
2002-01-28 07:00:00,4.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,7,07:00,False,655
2002-01-28 08:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,8,08:00,False,656
2002-01-28 09:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,9,09:00,False,657
2002-01-28 10:00:00,4.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,10,10:00,False,658
2002-01-28 11:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,11,11:00,False,659
2002-01-28 12:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,12,12:00,False,660
2002-01-28 13:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,13,13:00,False,661
2002-01-28 14:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,14,14:00,False,662
2002-01-28 15:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,15,15:00,False,663
2002-01-28 16:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,16,16:00,False,664
2002-01-28 17:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,17,17:00,False,665
2002-01-28 18:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,18,18:00,False,666
2002-01-28 19:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,19,19:00,False,667
2002-01-28 20:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,20,20:00,False,668
2002-01-28 21:00:00,20.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,21,21:00,False,669
2002-01-28 22:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,22,22:00,False,670
2002-01-28 23:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,28,23,23:00,False,671
2002-01-29 00:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,0,00:00,False,672
2002-01-29 01:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,1,01:00,False,673
2002-01-29 02:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,2,02:00,False,674
2002-01-29 03:00:00,20.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,3,03:00,False,675
2002-01-29 04:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,4,04:00,False,676
2002-01-29 05:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,5,05:00,False,677
2002-01-29 06:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,6,06:00,False,678
2002-01-29 07:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,7,07:00,False,679
2002-01-29 08:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,8,08:00,False,680
2002-01-29 09:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,9,09:00,False,681
2002-01-29 10:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,10,10:00,False,682
2002-01-29 11:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,11,11:00,False,683
2002-01-29 12:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,12,12:00,False,684
2002-01-29 13:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,13,13:00,False,685
2002-01-29 14:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,14,14:00,False,686
2002-01-29 15:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,15,15:00,False,687
2002-01-29 16:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,16,16:00,False,688
2002-01-29 17:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,17,17:00,False,689
2002-01-29 18:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,18,18:00,False,690
2002-01-29 19:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,19,19:00,False,691
2002-01-29 20:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,20,20:00,False,692
2002-01-29 21:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,21,21:00,False,693
2002-01-29 22:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,22,22:00,False,694
2002-01-29 23:00:00,4.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,29,23,23:00,False,695
2002-01-30 00:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,0,00:00,False,696
2002-01-30 01:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,1,01:00,False,697
2002-01-30 02:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,2,02:00,False,698
2002-01-30 03:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,3,03:00,False,699
2002-01-30 04:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,4,04:00,False,700
2002-01-30 05:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,5,05:00,False,701
2002-01-30 06:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,6,06:00,False,702
2002-01-30 07:00:00,4.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,7,07:00,False,703
2002-01-30 08:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,8,08:00,False,704
2002-01-30 09:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,9,09:00,False,705
2002-01-30 10:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,10,10:00,False,706
2002-01-30 11:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,11,11:00,False,707
2002-01-30 12:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,12,12:00,False,708
2002-01-30 13:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,13,13:00,False,709
2002-01-30 14:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,14,14:00,False,710
2002-01-30 15:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,15,15:00,False,711
2002-01-30 16:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,16,16:00,False,712
2002-01-30 17:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,17,17:00,False,713
2002-01-30 18:00:00,19.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,18,18:00,False,714
2002-01-30 19:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,19,19:00,False,715
2002-01-30 20:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,20,20:00,False,716
2002-01-30 21:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,21,21:00,False,717
2002-01-30 22:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,22,22:00,False,718
2002-01-30 23:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,30,23,23:00,False,719
2002-01-31 00:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,0,00:00,False,720
2002-01-31 01:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,1,01:00,False,721
2002-01-31 02:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,2,02:00,False,722
2002-01-31 03:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,3,03:00,False,723
2002-01-31 04:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,4,04:00,False,724
2002-01-31 05:00:00,17.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,5,05:00,False,725
2002-01-31 06:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,6,06:00,False,726
2002-01-31 07:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,7,07:00,False,727
2002-01-31 08:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,8,08:00,False,728
2002-01-31 09:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,9,09:00,False,729
2002-01-31 10:00:00,13.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,10,10:00,False,730
2002-01-31 11:00:00,15.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,11,11:00,False,731
2002-01-31 12:00:00,11.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,12,12:00,False,732
2002-01-31 13:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,13,13:00,False,733
2002-01-31 14:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,14,14:00,False,734
2002-01-31 15:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,15,15:00,False,735
2002-01-31 16:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,16,16:00,False,736
2002-01-31 17:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,17,17:00,False,737
2002-01-31 18:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,18,18:00,False,738
2002-01-31 19:00:00,0.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,19,19:00,False,739
2002-01-31 20:00:00,6.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,20,20:00,False,740
2002-01-31 21:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,21,21:00,False,741
2002-01-31 22:00:00,9.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,22,22:00,False,742
2002-01-31 23:00:00,7.0,en_climate_hourly_SK_4016560_01-2002_P1H.csv,2002,1,31,23,23:00,False,743
2002-02-01 00:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,0,00:00,False,744
2002-02-01 01:00:00,13.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,1,01:00,False,745
2002-02-01 02:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,2,02:00,False,746
2002-02-01 03:00:00,13.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,3,03:00,False,747
2002-02-01 04:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,4,04:00,False,748
2002-02-01 05:00:00,13.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,5,05:00,False,749
2002-02-01 06:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,6,06:00,False,750
2002-02-01 07:00:00,13.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,7,07:00,False,751
2002-02-01 08:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,8,08:00,False,752
2002-02-01 09:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,9,09:00,False,753
2002-02-01 10:00:00,22.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,10,10:00,False,754
2002-02-01 11:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,11,11:00,False,755
2002-02-01 12:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,12,12:00,False,756
2002-02-01 13:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,13,13:00,False,757
2002-02-01 14:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,14,14:00,False,758
2002-02-01 15:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,15,15:00,False,759
2002-02-01 16:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,16,16:00,False,760
2002-02-01 17:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,17,17:00,False,761
2002-02-01 18:00:00,11.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,18,18:00,False,762
2002-02-01 19:00:00,6.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,19,19:00,False,763
2002-02-01 20:00:00,6.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,20,20:00,False,764
2002-02-01 21:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,21,21:00,False,765
2002-02-01 22:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,22,22:00,False,766
2002-02-01 23:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,1,23,23:00,False,767
2002-02-02 00:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,0,00:00,False,768
2002-02-02 01:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,1,01:00,False,769
2002-02-02 02:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,2,02:00,False,770
2002-02-02 03:00:00,4.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,3,03:00,False,771
2002-02-02 04:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,4,04:00,False,772
2002-02-02 05:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,5,05:00,False,773
2002-02-02 06:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,6,06:00,False,774
2002-02-02 07:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,7,07:00,False,775
2002-02-02 08:00:00,4.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,8,08:00,False,776
2002-02-02 09:00:00,6.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,9,09:00,False,777
2002-02-02 10:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,10,10:00,False,778
2002-02-02 11:00:00,9.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,11,11:00,False,779
2002-02-02 12:00:00,9.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,12,12:00,False,780
2002-02-02 13:00:00,6.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,13,13:00,False,781
2002-02-02 14:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,14,14:00,False,782
2002-02-02 15:00:00,24.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,15,15:00,False,783
2002-02-02 16:00:00,20.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,16,16:00,False,784
2002-02-02 17:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,17,17:00,False,785
2002-02-02 18:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,18,18:00,False,786
2002-02-02 19:00:00,11.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,19,19:00,False,787
2002-02-02 20:00:00,13.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,20,20:00,False,788
2002-02-02 21:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,21,21:00,False,789
2002-02-02 22:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,22,22:00,False,790
2002-02-02 23:00:00,11.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,2,23,23:00,False,791
2002-02-03 00:00:00,9.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,0,00:00,False,792
2002-02-03 01:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,1,01:00,False,793
2002-02-03 02:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,2,02:00,False,794
2002-02-03 03:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,3,03:00,False,795
2002-02-03 04:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,4,04:00,False,796
2002-02-03 05:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,5,05:00,False,797
2002-02-03 06:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,6,06:00,False,798
2002-02-03 07:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,7,07:00,False,799
2002-02-03 08:00:00,11.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,8,08:00,False,800
2002-02-03 09:00:00,11.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,9,09:00,False,801
2002-02-03 10:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,10,10:00,False,802
2002-02-03 11:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,11,11:00,False,803
2002-02-03 12:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,12,12:00,False,804
2002-02-03 13:00:00,33.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,13,13:00,False,805
2002-02-03 14:00:00,32.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,14,14:00,False,806
2002-02-03 15:00:00,32.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,15,15:00,False,807
2002-02-03 16:00:00,26.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,16,16:00,False,808
2002-02-03 17:00:00,30.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,17,17:00,False,809
2002-02-03 18:00:00,30.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,18,18:00,False,810
2002-02-03 19:00:00,33.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,19,19:00,False,811
2002-02-03 20:00:00,33.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,20,20:00,False,812
2002-02-03 21:00:00,28.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,21,21:00,False,813
2002-02-03 22:00:00,30.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,22,22:00,False,814
2002-02-03 23:00:00,26.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,3,23,23:00,False,815
2002-02-04 00:00:00,26.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,0,00:00,False,816
2002-02-04 01:00:00,22.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,1,01:00,False,817
2002-02-04 02:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,2,02:00,False,818
2002-02-04 03:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,3,03:00,False,819
2002-02-04 04:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,4,04:00,False,820
2002-02-04 05:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,5,05:00,False,821
2002-02-04 06:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,6,06:00,False,822
2002-02-04 07:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,7,07:00,False,823
2002-02-04 08:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,8,08:00,False,824
2002-02-04 09:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,9,09:00,False,825
2002-02-04 10:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,10,10:00,False,826
2002-02-04 11:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,11,11:00,False,827
2002-02-04 12:00:00,17.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,12,12:00,False,828
2002-02-04 13:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,13,13:00,False,829
2002-02-04 14:00:00,28.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,14,14:00,False,830
2002-02-04 15:00:00,28.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,15,15:00,False,831
2002-02-04 16:00:00,19.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,16,16:00,False,832
2002-02-04 17:00:00,15.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,17,17:00,False,833
2002-02-04 18:00:00,11.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,18,18:00,False,834
2002-02-04 19:00:00,13.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,19,19:00,False,835
2002-02-04 20:00:00,7.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,20,20:00,False,836
2002-02-04 21:00:00,0.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,21,21:00,False,837
2002-02-04 22:00:00,11.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,22,22:00,False,838
2002-02-04 23:00:00,11.0,en_climate_hourly_SK_4016560_02-2002_P1H.csv,2002,2,4,23,23:00,False,839
