hour_index_8760,mu_t_kmh,sigma_t_kmh,sample_count
1697,36.666666666666664,13.613718571108091,3
1698,34.0,9.539392014169456,3
1699,29.666666666666668,10.598742063723098,3
1700,29.333333333333332,14.011899704655802,3
1701,28.333333333333332,9.865765724632496,3
1702,21.333333333333332,9.71253485622231,3
1703,22.333333333333332,16.502525059315417,3
1704,24.333333333333332,16.289055630494154,3
1705,19.0,21.656407827707714,3
1706,26.0,21.37755832643195,3
1707,27.666666666666668,22.052966542697455,3
1708,20.0,19.0,3
1709,23.333333333333332,21.361959960016154,3
1710,17.333333333333332,18.77054430040145,3
1711,18.666666666666668,19.65536398374076,3
1712,17.333333333333332,18.929694486000912,3
1713,20.333333333333332,14.843629385474879,3
1714,17.333333333333332,16.165807537309522,3
1715,20.333333333333332,12.583057392117917,3
1716,20.333333333333332,11.590225767142474,3
1717,16.333333333333332,9.29157324317757,3
1718,15.666666666666666,8.504900548115383,3
1719,13.666666666666666,8.020806277010642,3
1720,14.0,8.660254037844387,3
1721,13.666666666666666,5.033222956847167,3
1722,13.666666666666666,5.773502691896258,3
1723,10.0,3.605551275463989,3
1724,8.333333333333334,5.859465277082315,3
1725,16.333333333333332,3.0550504633038935,3
1726,13.666666666666666,5.033222956847167,3
1727,10.666666666666666,4.509249752822894,3
1728,12.333333333333334,4.618802153517006,3
1729,8.0,7.54983443527075,3
1730,7.333333333333333,6.3508529610858835,3
1731,10.0,5.5677643628300215,3
1732,9.333333333333334,9.50438495292217,3
1733,11.666666666666666,3.0550504633038935,3
1734,11.0,3.4641016151377544,3
1735,9.666666666666666,3.0550504633038935,3
1736,7.333333333333333,1.5275252316519468,3
1737,9.0,3.4641016151377544,3
1738,11.666666666666666,4.618802153517006,3
1739,14.666666666666666,6.658328118479393,3
1740,14.666666666666666,6.658328118479393,3
1741,14.333333333333334,6.429100507328636,3
1742,11.666666666666666,10.408329997330663,3
1743,13.0,6.0,3
1744,15.333333333333334,6.506407098647712,3
1745,17.0,10.14889156509222,3
1746,13.333333333333334,6.506407098647712,3
1747,13.0,8.18535277187245,3
1748,11.0,4.0,3
1749,8.666666666666666,2.516611478423583,3
1750,9.333333333333334,4.725815626252608,3
1751,9.333333333333334,4.725815626252608,3
1752,11.0,5.291502622129181,3
1753,8.666666666666666,4.509249752822894,3
1754,10.333333333333334,2.3094010767585034,3
1755,11.0,3.4641016151377544,3
1756,9.0,4.661783446110034,3
1757,6.666666666666667,5.859465277082315,3
1758,10.0,5.196152422706632,3
1759,10.0,5.5677643628300215,3
1760,9.333333333333334,8.144527815247077,3
1761,11.666666666666666,4.163331998932266,3
1762,12.333333333333334,4.618802153517006,3
1763,14.666666666666666,6.8068592855540455,3
1764,21.0,10.535653752852738,3
1765,23.0,8.888194417315589,3
1766,17.333333333333332,7.767453465154029,3
1767,12.666666666666666,8.144527815247077,3
1768,14.0,7.54983443527075,3
1769,13.333333333333334,7.505553499465135,3
1770,13.666666666666666,4.618802153517006,3
1771,10.0,5.5677643628300215,3
1772,13.0,2.0,3
1773,10.666666666666666,5.686240703077327,3
1774,9.0,3.4641016151377544,3
1775,9.333333333333334,5.507570547286102,3
1776,6.666666666666667,5.859465277082315,3
1777,9.666666666666666,2.309401076758503,3
1778,9.666666666666666,2.309401076758503,3
1779,8.0,1.7320508075688772,3
1780,6.666666666666667,5.8594652770823155,3
1781,10.333333333333334,3.055050463303893,3
1782,10.0,3.605551275463989,3
1783,11.666666666666666,4.163331998932266,3
1784,10.666666666666666,5.8594652770823155,3
1785,13.0,5.292640451667461,3
1786,16.666666666666668,4.725815626252608,3
1787,16.0,7.937253933193772,3
1788,18.0,8.888194417315589,3
1789,20.666666666666668,10.016652800877813,3
1790,18.0,10.535653752852738,3
1791,20.333333333333332,8.621678104251709,3
1792,24.666666666666668,2.309401076758503,3
1793,28.0,3.4641016151377544,3
1794,26.0,2.0,3
1795,25.666666666666668,6.506407098647712,3
1796,28.666666666666668,5.773502691896257,3
1797,29.0,7.0,3
1798,28.333333333333332,4.509249752822894,3
1799,26.0,2.0,3
1800,24.333333333333332,5.507570547286103,3
1801,24.333333333333332,7.505553499465136,3
1802,25.333333333333332,3.0550504633038935,3
1803,24.0,6.928203230275509,3
1804,21.666666666666668,3.785938897200182,3
1805,22.666666666666668,2.309401076758503,3
1806,20.333333333333332,1.5275252316519463,3
1807,19.0,3.605551275463989,3
1808,21.0,8.660254037844387,3
1809,18.333333333333332,10.016652800877813,3
1810,19.666666666666668,5.859465277082316,3
1811,18.333333333333332,8.144527815247077,3
1812,18.0,12.165525060596439,3
1813,17.0,8.888194417315589,3
1814,16.333333333333332,9.291573243177568,3
1815,17.333333333333332,10.263202878893768,3
1816,15.666666666666666,11.06044001535804,3
1817,15.666666666666666,12.013880860626733,3
1818,12.333333333333334,12.013880860626733,3
1819,10.666666666666666,9.71253485622231,3
1820,11.333333333333334,6.3508529610858835,3
1821,11.0,3.4641016151377544,3
1822,9.333333333333334,4.725815626252609,3
1823,10.0,5.5677643628300215,3
1824,10.666666666666666,7.637626158259733,3
1825,13.666666666666666,5.033222956847166,3
1826,11.333333333333334,4.725815626252608,3
1827,12.333333333333334,4.163331998932266,3
1828,10.333333333333334,4.163331998932266,3
1829,13.0,5.291502622129181,3
1830,9.0,2.0,3
1831,9.333333333333334,8.144527815247077,3
1832,10.666666666666666,9.29157324317757,3
1833,9.333333333333334,8.621678104251709,3
1834,12.333333333333334,5.033222956847166,3
1835,10.666666666666666,4.509249752822894,3
1836,13.333333333333334,6.506407098647712,3
1837,12.666666666666666,6.506407098647712,3
1838,11.0,3.4641016151377544,3
1839,14.333333333333334,6.429100507328636,3
1840,15.0,4.0,3
1841,15.0,2.0,3
1842,12.666666666666666,5.8594652770823155,3
1843,14.333333333333334,4.618802153517006,3
1844,8.0,7.54983443527075,3
1845,10.0,5.5677643628300215,3
1846,12.666666666666666,8.144527815247077,3
1847,14.666666666666666,5.507570547286102,3
1848,11.666666666666666,4.163331998932265,3
1849,7.666666666666667,4.725815626252609,3
1850,10.0,6.557438524302,3
1851,13.666666666666666,8.020806277010642,3
1852,15.666666666666666,11.06044001535804,3
1853,12.333333333333334,13.051181300301261,3
1854,14.0,13.856406460551018,3
1855,13.0,16.822603841260722,3
1856,15.666666666666666,14.224392195567912,3
1857,16.333333333333332,19.655363983740756,3
1858,15.0,17.349351572897472,3
1859,18.666666666666668,21.07921567168317,3
1860,18.0,19.924858845171276,3
1861,19.666666666666668,21.1266025033211,3
1862,22.0,20.808652046684813,3
1863,17.666666666666668,15.14375558880073,3
1864,13.666666666666666,18.717193521821944,3
1865,18.666666666666668,21.22105872319601,3
1866,11.0,4.0,3
1867,18.0,12.12435565298214,3
1868,22.333333333333332,17.925772879665004,3
1869,21.0,19.078784028338912,3
1870,20.333333333333332,16.165807537309522,3
1871,22.0,19.05255888325765,3
1872,18.0,12.288205727444508,3
1873,14.0,7.54983443527075,3
1874,10.666666666666666,4.509249752822894,3
1875,11.0,12.12435565298214,3
1876,9.333333333333334,3.5118845842842465,3
1877,7.0,3.605551275463989,3
1878,10.333333333333334,2.3094010767585034,3
1879,13.0,6.0,3
1880,11.333333333333334,5.507570547286102,3
1881,10.333333333333334,1.1547005383792515,3
1882,11.333333333333334,10.016652800877813,3
1883,15.333333333333334,9.865765724632494,3
1884,15.666666666666666,7.505553499465136,3
1885,15.333333333333334,10.96965511460289,3
1886,12.0,10.392304845413264,3
1887,14.0,10.44030650891055,3
1888,13.0,17.578395831246947,3
1889,15.666666666666666,12.662279942148386,3
1890,13.333333333333334,7.767453465154029,3
1891,14.333333333333334,9.291573243177568,3
1892,13.666666666666666,10.016652800877813,3
1893,17.333333333333332,7.637626158259733,3
1894,17.333333333333332,9.291573243177568,3
1895,18.666666666666668,6.658328118479393,3
1896,20.666666666666668,8.621678104251709,3
1897,13.666666666666666,5.033222956847166,3
1898,17.333333333333332,5.686240703077327,3
1899,19.666666666666668,7.76745346515403,3
1900,23.0,8.660254037844387,3
1901,19.0,7.0,3
1902,21.666666666666668,9.60902353693305,3
1903,23.0,8.54400374531753,3
1904,25.333333333333332,9.291573243177568,3
1905,26.666666666666668,10.408329997330664,3
1906,23.0,7.54983443527075,3
1907,26.666666666666668,12.013880860626733,3
1908,23.0,8.54400374531753,3
1909,23.666666666666668,9.865765724632496,3
1910,23.666666666666668,11.547005383792516,3
1911,23.666666666666668,15.534906930308058,3
1912,22.333333333333332,14.468356276140469,3
1913,22.333333333333332,15.275252316519467,3
1914,21.0,11.135528725660043,3
1915,19.666666666666668,8.504900548115382,3
1916,17.333333333333332,10.503967504392486,3
1917,18.0,7.0,3
1918,15.333333333333334,8.504900548115382,3
1919,18.0,11.532562594670797,3
1920,16.0,6.082762530298219,3
1921,20.0,9.539392014169456,3
1922,18.0,11.532562594670797,3
1923,14.333333333333334,10.016652800877813,3
1924,10.0,8.888194417315589,3
1925,9.666666666666666,10.016652800877813,3
1926,9.333333333333334,9.504384952922168,3
1927,8.666666666666666,7.505553499465135,3
1928,3.6666666666666665,3.511884584284246,3
1929,5.666666666666667,2.8867513459481287,3
1930,14.333333333333334,14.011899704655802,3
1931,14.666666666666666,8.621678104251709,3
1932,16.666666666666668,11.930353445448855,3
1933,15.666666666666666,11.239810200058244,3
1934,16.0,10.44030650891055,3
1935,20.0,8.888194417315589,3
1936,17.333333333333332,4.509249752822893,3
1937,14.0,8.888194417315589,3
1938,14.333333333333334,4.163331998932266,3
1939,15.0,3.4641016151377544,3
1940,16.333333333333332,6.3508529610858835,3
1941,13.333333333333334,7.76745346515403,3
1942,16.333333333333332,3.0550504633038935,3
1943,16.666666666666668,2.886751345948128,3
1944,18.0,2.6457513110645907,3
1945,16.666666666666668,3.5118845842842457,3
1946,20.666666666666668,4.725815626252609,3
1947,20.333333333333332,11.015141094572204,3
1948,17.0,8.660254037844387,3
1949,15.0,2.0,3
1950,12.333333333333334,3.055050463303893,3
1951,11.666666666666666,3.0550504633038935,3
1952,16.666666666666668,9.451631252505216,3
1953,21.0,12.12435565298214,3
1954,26.0,17.349351572897472,3
1955,25.0,17.05872210923198,3
1956,28.333333333333332,20.404247923737188,3
1957,26.666666666666668,17.897858344878397,3
1958,32.666666666666664,17.8978583448784,3
1959,37.333333333333336,18.77054430040145,3
1960,33.333333333333336,18.175074506954115,3
1961,38.333333333333336,27.30079363925769,3
1962,29.666666666666668,19.73153144926499,3
1963,28.333333333333332,21.361959960016154,3
1964,21.666666666666668,18.77054430040145,3
1965,27.0,19.519221295943137,3
1966,29.0,16.522711641858304,3
1967,33.333333333333336,26.27419519858474,3
1968,31.0,15.524174696260024,3
1969,33.0,19.672315572906,3
1970,30.333333333333332,19.857828011475306,3
1971,31.333333333333332,16.289055630494154,3
1972,28.0,13.45362404707371,3
1973,26.666666666666668,10.785793124908958,3
1974,27.0,13.856406460551018,3
1975,28.333333333333332,11.718930554164631,3
1976,22.333333333333332,8.621678104251709,3
1977,31.666666666666668,3.5118845842842457,3
1978,32.333333333333336,4.509249752822893,3
1979,32.0,7.0,3
1980,30.333333333333332,8.504900548115383,3
1981,28.333333333333332,5.686240703077327,3
1982,30.333333333333332,5.686240703077327,3
1983,31.0,7.0,3
1984,29.333333333333332,3.0550504633038935,3
1985,24.333333333333332,6.3508529610858835,3
1986,24.0,4.0,3
1987,20.0,9.539392014169456,3
1988,20.666666666666668,10.016652800877813,3
1989,21.0,10.392304845413264,3
1990,17.333333333333332,12.741009902410928,3
1991,17.333333333333332,11.67618659209133,3
1992,16.666666666666668,11.930353445448855,3
1993,16.333333333333332,13.79613472438325,3
1994,14.333333333333334,13.203534880225574,3
1995,18.666666666666668,9.504384952922168,3
1996,18.0,9.539392014169456,3
1997,16.666666666666668,6.658328118479393,3
1998,18.666666666666668,8.621678104251709,3
1999,20.0,10.44030650891055,3
2000,19.333333333333332,7.505553499465135,3
2001,24.666666666666668,8.962886439832502,3
2002,22.333333333333332,9.504384952922168,3
2003,27.333333333333332,10.408329997330663,3
2004,29.333333333333332,12.013880860626733,3
2005,28.0,12.12435565298214,3
2006,31.666666666666668,12.055427546683417,3
2007,27.666666666666668,12.858201014657274,3
2008,28.0,15.394804318340652,3
2009,24.333333333333332,16.802777548171413,3
2010,22.0,13.856406460551018,3
2011,19.333333333333332,13.613718571108091,3
2012,17.666666666666668,11.06044001535804,3
2013,18.0,12.165525060596439,3
2014,19.666666666666668,11.150485789118488,3
2015,21.0,7.0,3
2016,19.0,11.532562594670797,3
2017,23.333333333333332,10.016652800877813,3
2018,20.0,11.532562594670797,3
2019,20.0,10.816653826391969,3
2020,19.666666666666668,11.718930554164631,3
2021,19.333333333333332,10.969655114602888,3
2022,18.0,12.288205727444508,3
2023,17.333333333333332,15.50268793897798,3
2024,19.0,14.0,3
2025,17.333333333333332,20.55075018906447,3
2026,20.333333333333332,14.742229591663987,3
2027,19.0,12.489995996796797,3
2028,19.333333333333332,21.82506204649447,3
2029,21.333333333333332,19.295940851208403,3
2030,24.0,23.065125189341593,3
2031,22.333333333333332,24.172987679087857,3
2032,27.333333333333332,13.79613472438325,3
2033,27.333333333333332,13.051181300301261,3
2034,25.333333333333332,11.930353445448853,3
2035,23.333333333333332,10.016652800877813,3
2036,24.0,12.12435565298214,3
2037,23.333333333333332,12.013880860626733,3
2038,24.0,10.14889156509222,3
2039,20.666666666666668,13.316656236958787,3
2040,19.333333333333332,12.220201853215572,3
2041,16.666666666666668,15.275252316519467,3
2042,17.333333333333332,15.143755588800731,3
2043,15.333333333333334,13.613718571108091,3
2044,16.333333333333332,11.239810200058244,3
2045,16.333333333333332,9.291573243177568,3
2046,17.666666666666668,9.29157324317757,3
2047,14.333333333333334,7.371114795831994,3
2048,9.333333333333334,4.725815626252609,3
2049,10.666666666666666,8.082903768654761,3
2050,14.0,6.557438524302,3
2051,19.666666666666668,8.504900548115383,3
2052,28.0,11.532562594670797,3
2053,29.333333333333332,2.309401076758503,3
2054,29.0,7.0,3
2055,26.666666666666668,2.3094010767585034,3
2056,24.0,8.18535277187245,3
2057,25.333333333333332,4.163331998932265,3
2058,23.0,8.717797887081348,3
2059,24.333333333333332,11.590225767142474,3
2060,29.666666666666668,18.77054430040145,3
2061,20.333333333333332,20.502032419575706,3
2062,14.666666666666666,12.858201014657272,3
2063,17.333333333333332,11.718930554164631,3
2064,20.333333333333332,11.930353445448855,3
2065,18.333333333333332,13.051181300301263,3
2066,15.666666666666666,14.29452109492771,3
2067,17.0,16.09347693943108,3
2068,18.666666666666668,12.583057392117915,3
2069,19.666666666666668,7.767453465154029,3
2070,18.666666666666668,8.621678104251709,3
2071,17.666666666666668,11.060440015358038,3
2072,20.333333333333332,12.858201014657274,3
2073,26.333333333333332,15.50268793897798,3
2074,28.0,13.0,3
2075,25.0,8.888194417315589,3
2076,29.0,10.583005244258363,3
2077,30.666666666666668,5.859465277082315,3
2078,30.666666666666668,7.505553499465135,3
2079,34.666666666666664,9.29157324317757,3
2080,36.0,5.196152422706632,3
2081,31.333333333333332,2.886751345948129,3
2082,31.333333333333332,2.886751345948129,3
2083,28.666666666666668,4.163331998932266,3
2084,21.666666666666668,8.504900548115383,3
2085,21.666666666666668,7.505553499465136,3
2086,17.333333333333332,5.686240703077327,3
2087,17.333333333333332,11.71893055416463,3
2088,16.333333333333332,9.291573243177568,3
2089,12.333333333333334,8.504900548115383,3
2090,11.333333333333334,11.015141094572204,3
2091,12.0,15.874507866387544,3
2092,12.333333333333334,14.294521094927712,3
2093,11.333333333333334,7.505553499465135,3
2094,9.333333333333334,4.932882862316248,3
2095,10.0,6.082762530298219,3
2096,13.0,4.0,3
2097,20.666666666666668,6.658328118479393,3
2098,24.666666666666668,9.29157324317757,3
2099,27.333333333333332,10.408329997330663,3
2100,26.0,7.0,3
2101,23.333333333333332,10.016652800877813,3
2102,24.666666666666668,14.011899704655802,3
2103,31.666666666666668,18.175074506954115,3
2104,31.0,19.672315572906,3
2105,25.666666666666668,22.052966542697455,3
2106,24.0,19.974984355438178,3
2107,19.0,20.784609690826528,3
2108,13.666666666666666,16.502525059315417,3
2109,14.666666666666666,19.65536398374076,3
2110,17.333333333333332,18.610033136277146,3
2111,10.666666666666666,18.475208614068027,3
2112,22.666666666666668,12.342339054382412,3
2113,16.0,8.888194417315589,3
2114,18.0,5.196152422706632,3
2115,20.666666666666668,6.658328118479393,3
2116,21.0,3.605551275463989,3
2117,19.0,5.196152422706632,3
2118,19.666666666666668,2.5166114784235827,3
2119,18.666666666666668,6.658328118479393,3
2120,21.0,14.422205101855956,3
2121,24.666666666666668,14.571661996262929,3
2122,25.333333333333332,13.79613472438325,3
2123,23.0,6.557438524302,3
2124,28.0,15.0,3
2125,28.666666666666668,11.239810200058244,3
2126,25.666666666666668,15.14375558880073,3
2127,29.333333333333332,21.455380055672126,3
2128,29.666666666666668,20.744477176668813,3
2129,30.0,15.716233645501712,3
2130,30.333333333333332,21.501937897160186,3
2131,24.333333333333332,12.858201014657272,3
2132,25.666666666666668,13.316656236958787,3
2133,21.666666666666668,11.547005383792516,3
2134,20.666666666666668,8.144527815247079,3
2135,23.0,8.54400374531753,3
2136,21.666666666666668,9.865765724632496,3
2137,20.666666666666668,6.658328118479393,3
2138,14.666666666666666,4.725815626252608,3
2139,13.666666666666666,5.773502691896257,3
2140,11.333333333333334,10.016652800877813,3
2141,13.666666666666666,4.163331998932265,3
2142,10.0,5.5677643628300215,3
2143,12.0,8.660254037844387,3
2144,11.666666666666666,8.962886439832502,3
2145,12.333333333333334,13.051181300301263,3
2146,15.666666666666666,12.662279942148386,3
2147,16.0,10.392304845413264,3
2148,15.0,8.18535277187245,3
2149,16.666666666666668,6.6583281184793925,3
2150,15.0,3.4641016151377544,3
2151,17.0,5.196152422706632,3
2152,22.333333333333332,11.930353445448855,3
2153,22.333333333333332,10.016652800877813,3
2154,17.666666666666668,11.060440015358038,3
2155,16.666666666666668,4.725815626252609,3
2156,19.666666666666668,6.506407098647712,3
2157,20.0,5.5677643628300215,3
2158,18.0,5.5677643628300215,3
2159,21.0,7.0,3
2160,16.666666666666668,5.507570547286102,3
2161,18.0,10.816653826391969,3
2162,18.0,10.535653752852738,3
2163,20.333333333333332,8.621678104251709,3
2164,17.666666666666668,9.71253485622231,3
2165,20.0,11.532562594670797,3
2166,18.333333333333332,8.621678104251709,3
2167,21.666666666666668,7.767453465154029,3
2168,22.666666666666668,3.055050463303893,3
2169,24.0,6.928203230275509,3
2170,26.333333333333332,5.859465277082316,3
2171,27.666666666666668,8.144527815247077,3
2172,23.666666666666668,11.547005383792515,3
2173,26.0,11.269427669584644,3
2174,24.666666666666668,11.239810200058244,3
2175,30.666666666666668,12.013880860626733,3
2176,31.666666666666668,7.505553499465135,3
2177,27.333333333333332,8.962886439832502,3
2178,28.666666666666668,14.29452109492771,3
2179,25.0,12.12435565298214,3
2180,22.0,13.45362404707371,3
2181,22.333333333333332,11.930353445448855,3
2182,28.666666666666668,14.29452109492771,3
2183,28.333333333333332,8.504900548115383,3
2184,26.666666666666668,11.930353445448853,3
2185,28.666666666666668,10.408329997330663,3
2186,28.0,7.810249675906654,3
2187,28.333333333333332,8.082903768654761,3
2188,25.666666666666668,5.859465277082315,3
2189,27.333333333333332,10.408329997330664,3
2190,23.666666666666668,11.71893055416463,3
2191,26.0,10.14889156509222,3
2192,30.666666666666668,7.767453465154029,3
2193,31.0,7.54983443527075,3
2194,31.0,8.54400374531753,3
2195,29.666666666666668,7.505553499465135,3
2196,34.333333333333336,7.505553499465134,3
2197,34.0,2.6457513110645907,3
2198,37.666666666666664,3.0550504633038944,3
2199,36.333333333333336,7.094598884597587,3
2200,34.333333333333336,4.04145188432738,3
2201,34.666666666666664,3.7859388972001833,3
2202,32.666666666666664,7.76745346515403,3
2203,27.0,8.660254037844387,3
2204,28.333333333333332,12.741009902410928,3
2205,25.333333333333332,12.342339054382412,3
2206,29.0,14.798648586948742,3
2207,29.0,14.52583904633395,3
2208,29.0,19.519221295943137,3
2209,27.666666666666668,19.604421270043485,3
2210,26.333333333333332,17.502380790433435,3
2211,27.666666666666668,19.604421270043485,3
2212,26.0,20.29778313018444,3
2213,22.333333333333332,20.108041509140897,3
2214,22.666666666666668,13.79613472438325,3
2215,24.666666666666668,21.455380055672126,3
2216,24.0,17.349351572897472,3
2217,26.0,22.60530911091463,3
2218,27.333333333333332,23.75570107012911,3
2219,29.333333333333332,20.305992547357377,3
2220,26.0,17.349351572897472,3
2221,29.333333333333332,18.77054430040145,3
2222,29.666666666666668,16.289055630494154,3
2223,28.666666666666668,14.29452109492771,3
2224,25.666666666666668,14.468356276140469,3
2225,26.0,14.933184523068078,3
2226,26.666666666666668,16.258331197676263,3
2227,26.0,13.076696830622021,3
2228,25.0,10.44030650891055,3
2229,23.333333333333332,11.239810200058244,3
2230,23.333333333333332,12.013880860626733,3
2231,23.0,7.54983443527075,3
2232,21.666666666666668,6.506407098647712,3
2233,19.0,5.196152422706632,3
2234,19.0,5.5677643628300215,3
2235,18.0,6.557438524302,3
2236,17.333333333333332,6.5064070986477125,3
2237,16.666666666666668,5.507570547286101,3
2238,16.0,4.58257569495584,3
2239,15.666666666666666,3.0550504633038935,3
2240,15.333333333333334,5.859465277082315,3
2241,14.0,6.557438524302,3
2242,16.666666666666668,11.930353445448853,3
2243,17.666666666666668,12.013880860626733,3
2244,18.333333333333332,14.742229591663987,3
2245,15.333333333333334,15.307950004273378,3
2246,12.666666666666666,13.316656236958785,3
2247,11.666666666666666,10.785793124908958,3
2248,13.666666666666666,10.016652800877813,3
2249,16.333333333333332,12.342339054382412,3
2250,14.666666666666666,13.279056191361391,3
2251,14.666666666666666,6.658328118479393,3
2252,12.666666666666666,8.144527815247077,3
2253,15.333333333333334,10.96965511460289,3
2254,13.333333333333334,12.701705922171767,3
2255,15.0,13.076696830622021,3
2256,15.666666666666666,16.010413278030438,3
2257,16.333333333333332,15.17673658377628,3
2258,15.666666666666666,14.29452109492771,3
2259,13.666666666666666,13.051181300301261,3
2260,15.0,9.0,3
2261,17.333333333333332,15.14375558880073,3
2262,17.666666666666668,11.060440015358038,3
2263,16.666666666666668,14.742229591663987,3
2264,20.0,14.422205101855956,3
2265,21.0,15.716233645501712,3
2266,22.333333333333332,14.364307617610162,3
2267,23.333333333333332,11.06044001535804,3
2268,25.333333333333332,10.115993936995679,3
2269,24.666666666666668,7.371114795831994,3
2270,24.0,13.0,3
2271,26.0,11.532562594670797,3
2272,25.333333333333332,12.662279942148386,3
2273,18.0,15.620499351813308,3
2274,20.0,12.489995996796797,3
2275,24.666666666666668,12.34233905438241,3
2276,24.666666666666668,11.930353445448853,3
2277,24.333333333333332,10.016652800877813,3
2278,26.333333333333332,9.814954576223638,3
2279,27.333333333333332,14.011899704655802,3
2280,31.0,16.522711641858304,3
2281,29.666666666666668,15.56705923844749,3
2282,31.666666666666668,15.56705923844749,3
2283,30.333333333333332,16.563010998406458,3
2284,27.333333333333332,11.239810200058244,3
2285,28.0,12.12435565298214,3
2286,29.0,12.489995996796797,3
2287,27.333333333333332,7.371114795831994,3
2288,25.333333333333332,8.020806277010642,3
2289,26.0,4.0,3
2290,24.333333333333332,5.507570547286103,3
2291,23.0,6.082762530298219,3
2292,23.666666666666668,15.947831618540913,3
2293,25.333333333333332,4.618802153517007,3
2294,28.666666666666668,3.0550504633038935,3
2295,29.666666666666668,9.451631252505218,3
2296,31.0,14.0,3
2297,30.333333333333332,13.613718571108091,3
2298,26.333333333333332,13.316656236958785,3
2299,20.333333333333332,10.598742063723098,3
2300,17.666666666666668,11.06044001535804,3
2301,16.333333333333332,12.013880860626733,3
2302,10.666666666666666,9.29157324317757,3
2303,10.0,9.539392014169456,3
2304,11.333333333333334,10.016652800877813,3
2305,12.0,6.557438524302,3
2306,11.333333333333334,10.016652800877813,3
2307,8.0,7.0,3
2308,10.333333333333334,2.309401076758503,3
2309,11.0,4.0,3
2310,8.0,1.7320508075688772,3
2311,5.0,4.58257569495584,3
2312,8.666666666666666,4.509249752822894,3
2313,11.0,2.0,3
2314,13.666666666666666,4.618802153517006,3
2315,11.666666666666666,1.1547005383792515,3
2316,14.666666666666666,5.507570547286102,3
2317,16.666666666666668,4.932882862316247,3
2318,18.666666666666668,5.507570547286102,3
2319,17.666666666666668,1.1547005383792517,3
2320,20.0,1.7320508075688772,3
2321,19.0,5.196152422706632,3
2322,19.666666666666668,0.5773502691896255,3
2323,16.666666666666668,4.725815626252608,3
2324,16.0,4.58257569495584,3
2325,16.666666666666668,8.144527815247077,3
2326,17.333333333333332,7.76745346515403,3
2327,16.0,7.0,3
2328,14.0,8.660254037844387,3
2329,13.0,10.14889156509222,3
2330,14.333333333333334,8.020806277010642,3
2331,15.333333333333334,7.76745346515403,3
2332,14.666666666666666,6.658328118479393,3
2333,14.333333333333334,9.291573243177568,3
2334,10.666666666666666,9.71253485622231,3
2335,13.666666666666666,7.094598884597588,3
2336,13.666666666666666,9.073771725877465,3
2337,10.666666666666666,9.71253485622231,3
2338,14.0,7.0,3
2339,18.666666666666668,8.621678104251709,3
2340,22.666666666666668,9.29157324317757,3
2341,22.333333333333332,3.511884584284246,3
2342,24.0,9.643650760992955,3
2343,22.0,8.660254037844387,3
2344,19.0,12.489995996796797,3
2345,18.333333333333332,14.468356276140469,3
2346,19.0,15.620499351813308,3
2347,18.0,12.288205727444508,3
2348,17.333333333333332,4.509249752822893,3
2349,21.0,2.6457513110645907,3
2350,19.666666666666668,5.859465277082316,3
2351,20.333333333333332,8.621678104251709,3
2352,21.666666666666668,5.859465277082316,3
2353,19.0,7.0,3
2354,16.666666666666668,4.932882862316248,3
2355,12.0,5.5677643628300215,3
2356,12.333333333333334,4.163331998932266,3
2357,13.666666666666666,2.309401076758503,3
2358,12.666666666666666,5.8594652770823155,3
2359,12.666666666666666,6.506407098647712,3
2360,15.0,9.0,3
2361,13.666666666666666,5.033222956847166,3
2362,15.333333333333334,4.509249752822894,3
2363,18.0,4.58257569495584,3
2364,20.666666666666668,2.886751345948129,3
2365,22.333333333333332,5.507570547286102,3
2366,20.666666666666668,4.725815626252608,3
2367,18.333333333333332,4.725815626252609,3
2368,19.666666666666668,4.041451884327381,3
2369,18.333333333333332,1.1547005383792517,3
2370,18.333333333333332,1.1547005383792517,3
2371,20.666666666666668,10.598742063723098,3
2372,21.0,10.583005244258363,3
2373,19.666666666666668,13.613718571108091,3
2374,17.333333333333332,2.5166114784235836,3
2375,21.666666666666668,16.77299416721217,3
2376,21.0,12.165525060596439,3
2377,19.333333333333332,7.505553499465136,3
2378,17.666666666666668,4.041451884327381,3
2379,21.666666666666668,5.686240703077327,3
2380,20.0,5.196152422706632,3
2381,23.666666666666668,5.859465277082315,3
2382,26.0,2.0,3
2383,23.333333333333332,1.154700538379251,3
2384,27.333333333333332,4.618802153517006,3
2385,24.666666666666668,1.154700538379251,3
2386,26.666666666666668,4.163331998932266,3
2387,28.0,13.0,3
2388,27.666666666666668,6.3508529610858835,3
2389,26.0,3.4641016151377544,3
2390,26.0,9.0,3
2391,23.0,6.082762530298219,3
2392,21.333333333333332,9.71253485622231,3
2393,18.0,12.288205727444508,3
2394,16.666666666666668,15.947831618540915,3
2395,16.333333333333332,12.34233905438241,3
2396,16.0,12.12435565298214,3
2397,16.0,10.44030650891055,3
2398,19.333333333333332,7.767453465154029,3
2399,18.666666666666668,6.658328118479393,3
2400,18.333333333333332,10.016652800877813,3
2401,18.666666666666668,11.015141094572204,3
2402,16.666666666666668,8.736894948054104,3
2403,16.0,5.5677643628300215,3
2404,16.666666666666668,8.144527815247077,3
2405,18.0,8.54400374531753,3
2406,16.0,10.816653826391969,3
2407,15.666666666666666,11.239810200058244,3
2408,15.0,12.12435565298214,3
2409,19.333333333333332,12.220201853215574,3
2410,21.333333333333332,13.316656236958787,3
