"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 18:00","1991","10","07","18:00","","9.5","","-0.9","","48","","28","","22","","24.1","","100.82","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 19:00","1991","10","07","19:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 20:00","1991","10","07","20:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 21:00","1991","10","07","21:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 22:00","1991","10","07","22:00","","","","","","","","28","","4","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-07 23:00","1991","10","07","23:00","","","","","","","","24","","11","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 00:00","1991","10","08","00:00","","","","","","","","24","","11","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 01:00","1991","10","08","01:00","","","","","","","","24","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 02:00","1991","10","08","02:00","","","","","","","","26","","13","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 03:00","1991","10","08","03:00","","","","","","","","27","","17","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 04:00","1991","10","08","04:00","","","","","","","","27","","19","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 05:00","1991","10","08","05:00","","","","","","","","26","","13","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 06:00","1991","10","08","06:00","","7.1","","3.3","","77","","25","","19","","25.0","","101.12","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 07:00","1991","10","08","07:00","","6.9","","4.1","","82","","24","","19","","25.0","","101.15","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 08:00","1991","10","08","08:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 09:00","1991","10","08","09:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 10:00","1991","10","08","10:00","","10.2","","5.5","","72","","22","","15","","24.1","","101.19","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 11:00","1991","10","08","11:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 12:00","1991","10","08","12:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 13:00","1991","10","08","13:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 14:00","1991","10","08","14:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 15:00","1991","10","08","15:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 16:00","1991","10","08","16:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 17:00","1991","10","08","17:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 18:00","1991","10","08","18:00","","10.7","","7.2","","79","","20","","17","","24.1","","100.92","","","","","","Mainly Clear"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 19:00","1991","10","08","19:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 20:00","1991","10","08","20:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 21:00","1991","10","08","21:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 22:00","1991","10","08","22:00","","","","","","","","15","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-08 23:00","1991","10","08","23:00","","","","","","","","21","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 00:00","1991","10","09","00:00","","","","","","","","23","","6","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 01:00","1991","10","09","01:00","","","","","","","","20","","19","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 02:00","1991","10","09","02:00","","","","","","","","19","","17","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 03:00","1991","10","09","03:00","","","","","","","","21","","9","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 04:00","1991","10","09","04:00","","","","","","","","21","","11","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 05:00","1991","10","09","05:00","","","","","","","","24","","7","","","","","","","","","","NA"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 06:00","1991","10","09","06:00","","10.3","","8.1","","86","","22","","13","","24.1","","100.68","","","","","","Mostly Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 07:00","1991","10","09","07:00","","10.5","","8.2","","86","","23","","11","","24.1","","100.72","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 08:00","1991","10","09","08:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 09:00","1991","10","09","09:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 10:00","1991","10","09","10:00","","12.6","","8.7","","77","","21","","20","","24.1","","100.68","","","","","","Cloudy"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 11:00","1991","10","09","11:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 12:00","1991","10","09","12:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 13:00","1991","10","09","13:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 14:00","1991","10","09","14:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 15:00","1991","10","09","15:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 16:00","1991","10","09","16:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 17:00","1991","10","09","17:00"
"-79.40","43.63","TORONTO ISLAND A","6158665","1991-10-09 18:00","1991","10","09","18:00","","14.1","","9.1","","72","","25","","9","","16.1","","100.75","","","","","","Mainly Clear"
