Month,Day,Hour,mu_t,sigma_t,count
4,19,15,16.6,11.037598082398699,15
4,19,16,16.733333333333334,9.376769674243338,15
4,19,17,16.4,9.708611788363095,15
4,19,18,15.866666666666667,8.425019429114236,15
4,19,19,15.533333333333333,8.700301034748056,15
4,19,20,12.466666666666667,5.540328338215895,15
4,19,21,12.466666666666667,5.125101625008685,15
4,19,22,13.066666666666666,6.029293569928483,15
4,19,23,12.466666666666667,6.24347278211032,15
4,20,0,12.066666666666666,8.284811116621503,15
4,20,1,11.933333333333334,7.805370556470046,15
4,20,2,12.8,5.115801850289803,15
4,20,3,10.933333333333334,5.063407473045719,15
4,20,4,9.666666666666666,7.217703103843916,15
4,20,5,10.333333333333334,7.374344200059582,15
4,20,6,12.066666666666666,7.1360920344267935,15
4,20,7,11.571428571428571,8.626562607295122,14
4,20,8,13.333333333333334,10.341778423094404,15
4,20,9,17.866666666666667,9.767779881299733,15
4,20,10,19.933333333333334,10.32657228891055,15
4,20,11,20.533333333333335,9.417814932097471,15
4,20,12,20.2,9.166709956607738,15
4,20,13,22.133333333333333,10.676186228281727,15
4,20,14,23.0,10.113640011673063,15
4,20,15,23.8,8.694826047713663,15
4,20,16,22.933333333333334,9.452638835393053,15
4,20,17,21.0,9.471762545286158,15
4,20,18,21.533333333333335,8.708507061379422,15
4,20,19,21.0,9.584213210125434,15
4,20,20,15.466666666666667,7.366591251499343,15
4,20,21,15.333333333333334,8.19988385515888,15
4,20,22,16.2,8.19581774879289,15
4,20,23,15.933333333333334,11.47336459971944,15
4,21,0,15.866666666666667,10.776075794268039,15
4,21,1,16.733333333333334,10.545592624861051,15
4,21,2,17.333333333333332,9.551863443229035,15
4,21,3,16.733333333333334,10.599640604868684,15
4,21,4,16.6,10.196638101424831,15
4,21,5,13.533333333333333,11.843422928641308,15
4,21,6,14.733333333333333,12.285105189773896,15
4,21,7,13.0,10.967484410096706,15
4,21,8,15.133333333333333,9.905746288079941,15
4,21,9,15.866666666666667,10.446234226926444,15
4,21,10,17.6,10.473094780709008,15
4,21,11,18.6,11.236420375597508,15
4,21,12,18.933333333333334,10.586154479633604,15
4,21,13,20.066666666666666,11.492026221109429,15
4,21,14,21.133333333333333,10.08440568874726,15
