datetime,Year,Month,Day,Hour,Wind Spd (km/h),mu_t,sigma_t,y_t
2001-07-17 09:00:00,2001,7,17,9,19.0,17.142857142857142,10.79784268237904,0.17199202764581137
2001-07-17 10:00:00,2001,7,17,10,22.0,15.266666666666667,10.19430279733781,0.6604996405533204
2001-07-17 11:00:00,2001,7,17,11,20.0,15.6,9.861903612241546,0.44616132675828385
2001-07-17 12:00:00,2001,7,17,12,20.0,14.133333333333333,8.879081891620059,0.6607289738146843
2001-07-17 13:00:00,2001,7,17,13,24.0,15.866666666666667,9.1093881452572,0.8928517704636344
2001-07-17 14:00:00,2001,7,17,14,19.0,16.666666666666668,10.668154658117954,0.2187194888066023
2001-07-17 15:00:00,2001,7,17,15,28.0,16.6,10.534297725592749,1.0821794007496155
2001-07-17 16:00:00,2001,7,17,16,33.0,17.533333333333335,10.480367132791448,1.4757752730125127
2001-07-17 17:00:00,2001,7,17,17,33.0,18.2,10.28313459713803,1.4392498571514458
2001-07-17 18:00:00,2001,7,17,18,30.0,16.8,10.771655927877173,1.2254383252103553
2001-07-17 19:00:00,2001,7,17,19,22.0,16.066666666666666,9.815924864850023,0.6044599378078052
2001-07-17 20:00:00,2001,7,17,20,15.0,13.8,8.603985787329698,0.13947024433340294
2001-07-17 21:00:00,2001,7,17,21,6.0,11.466666666666667,7.376281163941883,-0.7411141936115246
2001-07-17 22:00:00,2001,7,17,22,9.0,8.933333333333334,5.133457017681257,0.012986700080870502
2001-07-17 23:00:00,2001,7,17,23,13.0,10.2,7.163399033579361,0.3908758938144641
2001-07-18 00:00:00,2001,7,18,0,11.0,9.133333333333333,7.110019757523951,0.2625402924782771
2001-07-18 01:00:00,2001,7,18,1,7.0,8.933333333333334,7.284687135812125,-0.265396893138884
2001-07-18 02:00:00,2001,7,18,2,6.0,8.2,6.416496596385646,-0.34286623034121755
2001-07-18 03:00:00,2001,7,18,3,0.0,9.0,5.843188953205018,-1.5402548286691047
2001-07-18 04:00:00,2001,7,18,4,6.0,8.066666666666666,4.757950739351474,-0.4343606690951913
2001-07-18 05:00:00,2001,7,18,5,4.0,7.428571428571429,4.051861599016237,-0.846171900196162
2001-07-18 06:00:00,2001,7,18,6,4.0,7.4,5.552348280554042,-0.6123535175031799
