simulation_year,simulated_raw_mean,simulated_raw_std,simulated_zero_mean,simulated_zero_std,count
86,16.887715498777233,10.912078112682092,17.07234148326485,10.554656465671975,8760
87,16.3438755738869,10.705827096622938,16.59990712622147,10.182148612723301,8760
88,15.957780485809103,10.609040739800795,16.172596172398567,10.18801686236537,8760
89,17.38287319998177,10.411813247857978,17.5133415248438,10.142197891596847,8760
90,17.171109968129333,10.581698546704477,17.323677866430536,10.265104137025325,8760
91,16.446507152201047,10.383866941412654,16.648704301961278,9.974857234441396,8760
92,16.509978304630387,10.563079863515652,16.678153796624645,10.237362459378918,8760
93,16.78919209552101,11.15062796848606,17.048037297242526,10.619986908793386,8760
94,16.33287549478455,10.490954373889064,16.504167006844156,10.15189098120936,8760
95,15.689997772727969,10.659867126900634,15.930289411047559,10.196068374554693,8760
96,16.49765438344957,10.944541721581604,16.7020197087816,10.54949376379914,8760
97,16.929349604673764,10.61446480183482,17.095452687475937,10.271992487726585,8760
98,17.213475848337424,10.61134012625427,17.35677922781181,10.319528571880586,8760
99,17.509758201940066,10.649647240727932,17.637218523077312,10.397323520015126,8760
100,16.99383793641156,10.636088449071877,17.172479532445273,10.275567640599615,8760
101,16.766461827023686,10.933245023356728,16.973079146692445,10.528503732138063,8760
102,16.862776534500174,10.804328665630301,17.0712166388046,10.390839569521054,8760
103,17.035999331163765,10.697694075017017,17.229188693141882,10.310523732360652,8760
104,17.000776609130607,10.33753564503637,17.17313175117433,9.967968742336861,8760
105,16.64626891417775,10.56731940264039,16.878624617644878,10.081982316832256,8760
106,17.393813479211033,10.628764001907644,17.536751987007047,10.33755640060372,8760
107,16.663476068836996,10.711633698915515,16.86350152641478,10.315118267729856,8760
108,16.590891560197047,10.415646314998211,16.758512950575437,10.07798030537355,8760
109,15.662958630509346,10.63055284373394,15.899729827491042,10.183256146327789,8760
110,17.26434840445847,10.804123781350714,17.436722811757324,10.452910894876275,8760
111,16.99619050226698,11.318894371392032,17.198058562997524,10.9305711339474,8760
112,16.86389403190036,11.316872539821698,17.098709082338075,10.848991799618714,8760
113,15.977420560875206,10.378099288898087,16.166661554977342,10.00342537473479,8760
114,16.35659205436613,10.849103627185436,16.57376757083014,10.424110441115882,8760
115,17.04151300646622,10.998108707820899,17.256647893166708,10.565859415184384,8760
116,16.10324562954389,10.863056477677512,16.312969128354105,10.47694669627393,8760
117,16.947293490657746,10.822278597357817,17.147436571538048,10.420955646840548,8760
118,17.119553834079124,11.038120826237048,17.35216108355239,10.564324656393362,8760
119,16.846478884245908,10.413715876918266,17.000877252362802,10.10308089490932,8760
120,16.828113646430843,10.597400856028086,16.987429608797772,10.280757478881593,8760
121,16.62840857237496,10.59873888323114,16.802166374265394,10.252792782162587,8760
122,16.596525948386564,10.709206035412562,16.811204958729817,10.278140954329121,8760
123,16.44128955756472,10.67339123424426,16.663269286420682,10.229942951743864,8760
124,16.7966242782066,10.601640390809061,16.98106015194828,10.229115982943533,8760
125,16.572859282731784,10.925174248297928,16.778559537544943,10.5215760075724,8760
126,17.254010090125266,11.012177593954046,17.456598242516254,10.602351571244931,8760
127,17.47597021942768,10.603240151264387,17.627055944967037,10.2774515845825,8760
128,17.058854249801918,11.204695516492663,17.236874171728534,10.863274810426558,8760
129,17.366493117100617,10.978071859921975,17.568962304411794,10.569220726060676,8760
130,16.49904063974667,11.201899974663128,16.76949437032492,10.675080388661543,8760
131,17.238287767652263,10.774117607539381,17.412499261741157,10.433518472024463,8760
132,17.06278203842123,10.385329240449279,17.24083233738672,10.010883547172767,8760
133,16.949419775402106,10.665049830193436,17.123206810930846,10.318250261942959,8760
134,17.012137401147648,10.787001623348015,17.18877666191866,10.440223018724623,8760
135,16.07203688901352,10.360315264627891,16.313268980872703,9.863355621085795,8760
136,16.988817162790617,10.485496507204969,17.1476425731237,10.167070725109557,8760
137,16.219090699607715,11.037287495971356,16.46988043388932,10.56581739925924,8760
138,16.999750152776958,10.761918361666087,17.18134666248336,10.388687518787435,8760
139,15.797236490964114,10.449131554473711,15.978041920981328,10.103294435837826,8760
140,16.42598007005541,11.287222425247029,16.654063396252955,10.860682775622221,8760
141,17.30342083805817,10.68963239466208,17.463843418685116,10.370378608468096,8760
142,17.24585867012937,11.025373830010357,17.428371667147438,10.669831844883833,8760
143,17.02378163787608,10.746878088196963,17.21954241884609,10.346298316949824,8760
144,17.027677915880158,10.684538883904432,17.199936824800112,10.342947358405853,8760
145,16.960044235540433,10.81744680176551,17.124285048328453,10.496299106497906,8760
146,17.17312960889023,10.899358087146467,17.330255770538276,10.59690283242071,8760
147,16.18674673548639,10.339538850661768,16.37259431153856,9.965221885324492,8760
148,16.57233799175053,10.806572207198771,16.79064648579171,10.376546471661165,8760
149,17.50471756392374,10.777729287551034,17.656037528550513,10.471014955537319,8760
150,17.324744583091785,11.05492521041933,17.53374399533266,10.643911497842252,8760
151,16.857911853815132,11.014369658353008,17.098902239565966,10.518248158716757,8760
152,16.687190805269342,10.831104162174189,16.868125630353106,10.483464648997916,8760
153,17.16535359827659,10.981941602337123,17.352011542140946,10.605219621383098,8760
154,15.633264425175478,10.893924367198013,15.906276696304012,10.376162060546683,8760
155,17.15395862385632,11.29485117208125,17.34529736826439,10.911578441339294,8760
156,16.52019032873511,11.281087901982513,16.75111885461858,10.854789336766853,8760
157,17.11086789593568,10.528975340003923,17.27557187646695,10.197004982926424,8760
158,16.926063459303908,10.694345518121493,17.082233959058648,10.386844811992137,8760
159,16.793825773905976,10.86791590060145,16.995140235205973,10.455477439399269,8760
160,17.017332618902422,11.030136937948445,17.240970144400837,10.56781896519622,8760
161,16.174686101078457,10.7139157576395,16.38990304013824,10.293907842065247,8760
162,17.32633736321551,10.997234152937668,17.53074708856508,10.58513193150761,8760
163,16.45171965835114,10.6193751167097,16.65683317593867,10.214533130805982,8760
164,17.104910279194158,10.51343801965516,17.27031155850645,10.170034926956507,8760
165,16.98915191963249,10.95817515994739,17.172078211899358,10.60136810839728,8760
166,16.65410227352181,11.014028915984685,16.879499952044085,10.568033154553857,8760
167,17.415420112433925,11.337580766339938,17.56566063162702,11.053377654886939,8760
168,16.193755639914535,10.516469630057276,16.393316116305613,10.12841846642766,8760
169,16.323607897835693,10.88573038446439,16.57183009601592,10.399356313947127,8760
170,16.989360453852626,10.304105260722178,17.133356425827724,10.013470352799793,8760
171,16.77394929258829,11.084781579792761,16.992647771385816,10.658978561661574,8760
172,16.5401655496793,10.466500777028564,16.722753270287196,10.10097263969255,8760
173,16.71991086873978,10.718525043972415,16.9231869335873,10.311661661948076,8760
174,16.286441450154825,11.16231182558901,16.530640497669854,10.697314704035252,8760
175,16.630504641164524,10.910548620907974,16.848479668827434,10.476130062810123,8760
176,16.892705465540697,10.669296527001944,17.06672114191253,10.327802559313998,8760
177,16.706252257451062,10.627688174397324,16.868928068836496,10.305961382195818,8760
178,16.343977285327185,10.310047887157312,16.54069793701948,9.912622982130387,8760
179,16.496318323631048,10.718198475734718,16.74864379832997,10.208733307440577,8760
180,16.483995976067636,11.41321715597672,16.723845213249295,10.964850036114612,8760
181,17.007599977204336,10.956197265401997,17.177408242032662,10.618979783271422,8760
182,17.311260319865152,11.37983545329886,17.489595687684968,11.036236455336736,8760
183,17.42911211081005,10.418261766710115,17.591291453700563,10.064786005851118,8760
184,16.964468935514706,11.149178315265043,17.191100393970157,10.711039423015908,8760
185,16.67967824990181,11.292644661995572,16.936694058490524,10.78415727660396,8760
186,17.032525004990536,10.66742776419398,17.23692248783499,10.240615399256214,8760
187,16.716691703490472,10.763455870020135,16.900763524896487,10.404188692162702,8760
188,17.051019543806746,10.959840190889572,17.270958317467596,10.525895715001193,8760
189,16.76016093776653,10.134553595729638,16.919011621927897,9.794052214480221,8760
190,16.766210812889046,10.492976249191498,16.920632077999688,10.183481195250286,8760
191,16.68622336555924,10.794975273885038,16.879759516737607,10.420562332796873,8760
192,15.760240152573962,10.633925390465343,16.029324170979688,10.101151959123525,8760
193,16.82444934687151,10.958013685727568,17.059477516125106,10.50354252537896,8760
194,17.136046843697812,11.042600313259577,17.333922402085943,10.651048132063961,8760
195,16.295536990354137,10.815455768097312,16.557586513052364,10.296351104478457,8760
196,17.48648567357465,10.932376130283972,17.637964592188055,10.633924688608408,8760
197,17.239393697706653,10.779845060029634,17.40989022588033,10.433387991050703,8760
198,16.28735397774425,10.855510401774227,16.51184512647995,10.430759728447397,8760
199,16.008836499167767,10.576324683828833,16.23787105505563,10.130769565042769,8760
200,17.28866349883843,11.208048205182365,17.47546968127003,10.824798125519978,8760
201,16.979256979860892,10.948810548932203,17.20337349909293,10.498304646287483,8760
202,16.764281434501164,10.99082378497879,16.98400518950381,10.551078584020367,8760
203,15.998316629193932,10.603887721903861,16.222342504659,10.169779362821886,8760
204,16.80817124701946,10.907432633818768,16.995504615958218,10.53472468805234,8760
205,17.195644412042654,10.582495960848522,17.359697215640672,10.247990060633732,8760
206,17.13848276968649,10.475770383295831,17.33090674397464,10.065759326909598,8760
207,16.82053979663895,10.627285163262927,17.00493447582468,10.257446198397238,8760
208,16.992899382886826,10.518195123748894,17.185206671097838,10.11478456676878,8760
209,16.972092165658697,11.212686240646898,17.146873088961588,10.880519255235326,8760
210,16.809177856735133,10.175630447436323,16.970272294158068,9.846056877733526,8760
211,16.67173278637048,10.86045201873546,16.847640047336235,10.526348277528848,8760
212,16.801932717908695,10.7037366391909,16.957197949948416,10.400554835391935,8760
213,15.989237925460754,10.772391328848657,16.215465124798055,10.335627643941045,8760
214,16.302038715797906,10.841088686320527,16.543104650955467,10.36833142149447,8760
215,16.94334474187551,10.295148517969356,17.104606048112178,9.958431518096305,8760
216,17.354426248149792,10.698596768079408,17.516799215657294,10.372803133357257,8760
217,16.457706181467522,10.51606214260535,16.64739526125843,10.139854356392318,8760
218,16.162468457871928,10.539937627990764,16.384767636152603,10.086944725533318,8760
219,17.870261193253626,10.536304165966458,17.98367520559912,10.298980359848278,8760
220,16.526558473404016,11.283502784162046,16.859229319181974,10.619667306377172,8760
221,16.67096164773798,11.07316015138525,16.905801098008162,10.609946168645344,8760
222,17.44913105240981,10.929120332544732,17.627351366806884,10.574348042011854,8760
223,17.260641220737927,10.898599331289898,17.451720615635747,10.516298815797608,8760
224,16.601037104837594,10.774959909787865,16.776371069143657,10.436690193771454,8760
225,16.29054371501114,10.189963782789135,16.48086262409362,9.785383578981792,8760
226,17.62180163700357,10.48359292688894,17.76674713041519,10.178946736746985,8760
227,16.820490805911557,10.541542805629788,16.98145740746521,10.220774993330577,8760
228,16.537526994734858,10.532737500916136,16.705588743012896,10.20657305413957,8760
229,16.6827814508363,10.667566767128687,16.87662542246829,10.280282055269865,8760
230,16.123055174491117,10.381969949117414,16.378304566455515,9.840017814529654,8760
231,16.80413581939668,10.676584762706787,16.98686231191095,10.300734203063717,8760
232,18.181428022158812,11.046421224381156,18.34594566465451,10.70266502847231,8760
233,16.325777107042796,11.241305606282896,16.567604965083866,10.782246089345234,8760
234,17.587631229559083,11.120805643788309,17.779671346176176,10.72630521101367,8760
235,16.223970921528597,10.996879851368965,16.452367210102988,10.558515188126982,8760
236,17.148675873154144,10.691118969804876,17.327578932559803,10.330073710289735,8760
237,17.28343673260622,10.658679595161626,17.44794646829556,10.328580549051463,8760
238,16.863135110911806,11.22752802092696,17.057416383158323,10.854783784337114,8760
239,16.459665764263214,10.429852054049443,16.6192520907302,10.11863063264504,8760
240,16.893151476948372,11.029342955840846,17.105848098050892,10.60973146326868,8760
241,16.520491387224226,10.536897633890558,16.745460844465978,10.070203622619944,8760
242,17.012100791465393,10.75653955507094,17.181515931746933,10.420127848727498,8760
243,17.03423092664462,11.351359703319368,17.258537644706255,10.912930650669365,8760
244,17.06394625028643,10.79073865928995,17.228038666544744,10.464220436119621,8760
245,16.65373687278053,10.973406728534371,16.891699081952552,10.504437836090514,8760
246,16.79743469621167,10.741272275027729,16.985621657794773,10.363048843002641,8760
247,17.76072333491322,11.061097095544106,17.930832411794587,10.711990502657148,8760
248,16.57358985477401,10.454540511839479,16.735225141350348,10.131907318529905,8760
249,16.44937160140753,10.652066931187742,16.671174967636656,10.213124154016613,8760
250,17.05744879748056,10.75968021401812,17.235994515347056,10.405802228623399,8760
251,16.611691390259843,10.473244083283188,16.833552354240666,10.002021417441632,8760
252,16.646757540874443,11.078688188947492,16.84487438171681,10.702260046802055,8760
253,17.00641828804937,10.913801563261098,17.191355129634058,10.548466205320556,8760
254,16.767150037954618,10.983236460839754,16.98901499741383,10.543443848754038,8760
255,16.741401888177013,10.873220846264468,16.941846167487842,10.48316987075817,8760
256,16.89161965701355,10.964590766316618,17.061189833478373,10.63456469051877,8760
257,17.3874138329671,10.762183297782046,17.530470489163914,10.4815696680917,8760
258,16.86377190057951,10.864925547757037,17.082272811193807,10.43347678753281,8760
259,16.721471558593947,10.680501074795664,16.911884029380094,10.303873393455573,8760
260,16.821582647193544,11.215606446934702,17.016699034172404,10.84745636810148,8760
261,16.57946196919302,10.388901681257888,16.753894611175017,10.039574274101547,8760
262,16.592608782190833,10.881551797849356,16.760742587731112,10.563802014305432,8760
263,16.930479775912215,10.740737405999099,17.11620534357996,10.366016091046108,8760
264,16.932751010544123,10.776319430740593,17.086782740049692,10.479891863026756,8760
265,17.305679888287056,10.556335362294606,17.51135618441845,10.084866088078998,8760
266,16.217431671058055,10.433581844391794,16.425015691831206,10.012632939219294,8760
267,16.408979435273825,10.482291785524012,16.584225611113656,10.141028545543076,8760
268,16.72941055488729,10.704478568406628,16.937208528488924,10.290715344312447,8760
269,16.997637852326676,11.08755739864626,17.174521968856144,10.751901310066781,8760
270,16.687681152544567,10.945073719480106,16.937059374174463,10.43908561484933,8760
271,16.615060803006525,11.207006272922227,16.858878649085284,10.733914406519204,8760
272,16.2102232787018,10.921153438291205,16.464714206284604,10.42111561214334,8760
273,16.24034797708044,10.73857653244533,16.456666431635153,10.327354361721225,8760
274,15.915246910521516,10.868811172320168,16.202004334099275,10.305193332243745,8760
275,16.961870406667607,10.910717910002308,17.107115814282377,10.63253720513213,8760
276,16.879702171479448,10.779330179472131,17.060308205485935,10.39781905638834,8760
277,17.178681272055588,10.560301836028188,17.32780994317318,10.261159796818903,8760
278,15.948787796746698,10.397271372256752,16.170095937067387,9.962341365007026,8760
279,16.540476333346366,10.547062351792409,16.725400095825588,10.15811659661146,8760
280,16.872396990394023,10.839293012912819,17.0694446140779,10.436661841702502,8760
281,16.38214451476402,10.931419264614247,16.620398004474122,10.482375726708826,8760
282,16.50295728437339,10.390855270117262,16.66976775827171,10.049834785734276,8760
283,17.362359297891654,10.625482234193585,17.520951034184833,10.29598838855185,8760
284,16.776611718992495,10.447101184061472,16.985223696090465,10.00944202947606,8760
285,17.20093765168844,10.654509854100155,17.35297539112731,10.351419002556199,8760
286,16.628962665020126,10.718005752157731,16.80524980198844,10.37379997783691,8760
287,16.576523003541844,10.558395650338701,16.778928681911427,10.149785298244096,8760
288,16.08725514073681,11.022476474558816,16.343943926100433,10.536014414604638,8760
289,15.99057724104073,10.229824709168206,16.202268892000756,9.792601683748197,8760
290,16.74014194463981,10.914869323242403,16.968353712298175,10.448264964570773,8760
291,16.1592242586192,10.914630440167715,16.412237383744873,10.428528738522488,8760
292,17.272518424047032,11.313733136264412,17.482741642307737,10.895326115952864,8760
293,17.164879905114717,10.541170395536652,17.2979655361893,10.27873271816679,8760
294,16.707835376866065,10.575430045878694,16.92892465781371,10.116271120572776,8760
295,16.276215211959975,11.002294663019478,16.48955869407991,10.603010266503606,8760
296,16.725495069102607,10.497058134595555,16.868035527967645,10.219341762127536,8760
297,17.887575139018946,11.000706014081453,18.026307548191276,10.70004946520071,8760
298,16.707731755925256,10.792579207835848,16.89517744545223,10.419948845788369,8760
299,15.555850968666578,10.62047868886034,15.79155244131484,10.163813693432042,8760
300,16.717953055407143,10.725511255498953,16.956016090944857,10.236469067749452,8760
301,17.325634509153375,11.142970660677374,17.546939580333113,10.694971602749265,8760
302,16.974262605597797,10.523292175165528,17.13290773146625,10.200712966520568,8760
303,17.478381190961805,10.661928110219232,17.668070042794998,10.261236566456327,8760
304,16.698978814975643,10.791486473806104,16.88262402351012,10.437667787047465,8760
305,17.687722032938296,10.77258232044736,17.844570770383353,10.449367562669474,8760
306,16.661177683890998,10.779898247806628,16.88466194008331,10.338412505336107,8760
307,16.984814200927257,11.168535348663774,17.21137758312322,10.725106639770267,8760
308,16.866023179464904,10.86030226606325,17.05820740405473,10.485147411921705,8760
309,17.054158534259912,10.61497520327314,17.217624133141836,10.28480676981479,8760
310,16.78244275056104,10.833134804839569,17.034705885001927,10.318937626513037,8760
311,15.617889058233756,10.687937338439223,15.864738095118543,10.198187851198528,8760
312,16.60788767850219,10.617812688899319,16.835976037353717,10.160176705611983,8760
313,17.650523760589557,10.817050496460329,17.792510075647847,10.528836309660912,8760
314,16.56340564387824,10.89149863287283,16.746343500686724,10.523042176573506,8760
315,17.2006684143065,10.606446660270715,17.345574251946317,10.318694382252136,8760
316,16.81532039544124,10.549076474583295,17.012932709581833,10.151310698210999,8760
317,16.672395260465432,10.976254464887298,16.868396412497813,10.599092299528634,8760
318,16.395189423404535,10.882925925086152,16.652539121544443,10.352617821270062,8760
319,16.739428123363748,10.702570602019357,16.945621777511104,10.288824423397916,8760
320,16.646940841034247,10.871333434003843,16.848846066957442,10.48058503845952,8760
321,16.55757361453151,11.319088347354109,16.824066979975555,10.805003003551429,8760
322,16.07941289657644,10.38561672942287,16.321395882057946,9.891181371445636,8760
323,16.531307592444087,10.590606405649014,16.696087920933746,10.275923042188229,8760
324,17.40949662031468,11.348425161710722,17.603510301322263,10.970131266139449,8760
325,16.80406686320306,10.725464704335655,17.0092917893255,10.318113724151088,8760
326,16.73454904453558,10.73465671451163,16.941169344303397,10.317465514514447,8760
327,16.988777916721105,10.86249565504713,17.14815070136252,10.550944705805758,8760
328,16.824283815285913,10.80475709033422,17.006406763684467,10.453549437026844,8760
329,16.83483169844567,10.650425706317893,17.010103677442657,10.305690760455436,8760
330,15.748794897132525,10.898664405410432,16.058521079868097,10.310017861347191,8760
331,16.103755617246964,10.533734921735938,16.35214071792999,10.030037711895641,8760
332,17.004244820123905,10.618141916619738,17.195055944093653,10.22793701797283,8760
333,16.430132023428342,10.373068374211446,16.622055783428983,9.993089110626702,8760
334,16.613668634678756,10.948391171584435,16.801216794249658,10.579881435245325,8760
335,16.759394812814797,10.530722866281689,16.945207875686204,10.152712003296879,8760
336,17.283734505118566,10.71033216807063,17.450449139479467,10.363417312218296,8760
337,16.320649860675545,11.067175060861446,16.54933016532011,10.632352728532974,8760
338,16.994979923143315,10.485518274637494,17.157144413368577,10.153254580745605,8760
339,16.969999070021906,10.89780082059798,17.165702064760268,10.500290125736285,8760
340,16.608177882680327,10.940338019285946,16.826807626378095,10.508936576234904,8760
341,15.531668751036749,10.854436101337232,15.864409831534637,10.192372159310802,8760
342,17.18162603445082,10.871852761005295,17.352712098481174,10.534358288861943,8760
343,15.578216669631425,9.87411123966073,15.764653170129195,9.496446025673105,8760
344,16.218068761891402,10.808561186789468,16.45208415742568,10.35443230689574,8760
345,17.025466854633635,10.480635015920525,17.178176478980998,10.170839290362055,8760
346,17.126976675077202,10.664302795752768,17.27392808638813,10.377252491593524,8760
347,16.94236571005963,10.281498597651073,17.066783833451527,10.022242595157122,8760
348,17.447966156531926,10.589382431575281,17.596218908348785,10.280758868751654,8760
349,16.81054641150986,10.438175806036279,16.977862651901184,10.089804031724643,8760
350,17.250512460786382,10.77540252295651,17.403365292283127,10.475395097858001,8760
351,17.11641019005591,10.732553508756991,17.299062353139448,10.366771866552378,8760
352,17.16726975121267,10.760926305140751,17.363159738552383,10.372875263318289,8760
353,16.553763857016747,10.413391491842528,16.73471904467998,10.047830076716538,8760
354,18.01015810770439,10.968031409940258,18.13319789516981,10.722863025176936,8760
355,16.903291778130452,10.467216004632242,17.07132776364084,10.120440364310127,8760
356,17.09407325790875,11.074689981599809,17.306842057493945,10.64299787493022,8760
357,16.935591702065107,10.783765854411234,17.091309842153336,10.485264937818958,8760
358,16.46305779281131,10.586635972744727,16.65624968234534,10.204091076549231,8760
359,16.668858729216765,10.778674617881968,16.843121642281886,10.43265250017671,8760
360,17.155470529468058,10.747120624904813,17.362620429773216,10.318943246129987,8760
361,17.053107034794227,10.834200804419035,17.258327085705503,10.412426036863586,8760
362,17.4445954849118,10.698539684133259,17.583431640293824,10.42109792949386,8760
363,16.20323204463729,11.084560479662956,16.41987861519278,10.671708630247664,8760
364,16.31793611494811,10.639961491212615,16.544636551580492,10.183002980429665,8760
365,17.14604654620563,10.786597177191862,17.33972389591869,10.390351024462841,8760
366,16.441646241168307,10.295034507527687,16.60389741978233,9.974849768261416,8760
367,17.211521744638368,10.992280761406288,17.43646388555416,10.533348406090798,8760
368,16.93793068831034,10.851881158393432,17.13696497999502,10.449372455226829,8760
369,16.679902256035103,10.943073667014966,16.882938303303984,10.542600781718702,8760
370,16.611826734482364,10.657303996968174,16.798240069620412,10.29004882039524,8760
371,17.103315556902004,10.726193841262635,17.297616655037196,10.329316508444403,8760
372,16.5404947848054,10.769610220280736,16.74284895740793,10.376484261322743,8760
373,16.715928927189992,10.268824116949723,16.9051590934452,9.876400382320174,8760
374,16.33181731370572,10.926894380668376,16.55166922408355,10.48320881593702,8760
