Month,Day,Hour,mu_t,sigma_t,count
4,10,18,20.266666666666666,8.531175322366337,15
4,10,19,19.066666666666666,7.959420893028647,15
4,10,20,18.533333333333335,6.022181221672648,15
4,10,21,19.666666666666668,7.4129873163510105,15
4,10,22,20.4,10.231603700579607,15
4,10,23,18.866666666666667,11.121836093704946,15
4,11,0,19.466666666666665,11.236844159579087,15
4,11,1,17.533333333333335,11.709987597081797,15
4,11,2,19.066666666666666,10.40924497513537,15
4,11,3,19.066666666666666,12.179999218078011,15
4,11,4,19.066666666666666,12.589489191195888,15
4,11,5,19.4,12.816284284344773,15
4,11,6,21.142857142857142,13.311979237092855,14
4,11,7,21.142857142857142,13.654287254908636,14
4,11,8,23.866666666666667,13.367693821121057,15
4,11,9,23.066666666666666,14.320148975016519,15
4,11,10,23.266666666666666,13.567117109639272,15
4,11,11,24.733333333333334,11.88316135586502,15
4,11,12,25.333333333333332,14.291189426989456,15
4,11,13,26.6,15.587540812181649,15
4,11,14,24.933333333333334,12.724928664782741,15
4,11,15,23.6,13.468481725866507,15
4,11,16,24.133333333333333,12.48923345850146,15
4,11,17,21.666666666666668,13.069411762184396,15
4,11,18,19.6,15.963350883463391,15
4,11,19,18.0,14.594519519326424,15
4,11,20,15.666666666666666,13.334523756382294,15
4,11,21,15.066666666666666,10.599640604868684,15
4,11,22,14.133333333333333,7.356888576280705,15
4,11,23,14.066666666666666,5.599319686567374,15
4,12,0,13.0,6.267831705280087,15
4,12,1,11.866666666666667,7.120058854759425,15
4,12,2,14.0,8.306623862918075,15
4,12,3,14.533333333333333,7.110019757523951,15
4,12,4,14.866666666666667,7.9988094352192425,15
4,12,5,14.666666666666666,8.64924989866311,15
4,12,6,15.333333333333334,8.673989580239027,15
4,12,7,15.933333333333334,9.369148967806648,15
4,12,8,16.333333333333332,8.19988385515888,15
4,12,9,16.4,11.179062061346137,15
4,12,10,20.4,11.87915340898861,15
4,12,11,17.666666666666668,10.293317295817754,15
4,12,12,21.2,9.29054819234504,15
4,12,13,23.4,9.781907497298993,15
4,12,14,23.066666666666666,12.423863366617526,15
4,12,15,19.071428571428573,7.670766541921306,14
4,12,16,23.333333333333332,11.86029791643813,15
4,12,17,25.866666666666667,14.773850773128402,15
4,12,18,23.866666666666667,15.183951427490173,15
4,12,19,22.133333333333333,13.201010062365176,15
4,12,20,20.866666666666667,9.241727317418741,15
4,12,21,18.133333333333333,7.567474259399014,15
4,12,22,18.933333333333334,9.587690520861086,15
4,12,23,18.666666666666668,8.129897791192587,15
4,13,0,18.133333333333333,11.096116866895803,15
4,13,1,17.933333333333334,12.085804345043265,15
4,13,2,18.4,13.463177294277262,15
4,13,3,17.866666666666667,11.69778163747705,15
4,13,4,17.6,10.027106120055633,15
4,13,5,17.6,11.089248332120107,15
4,13,6,17.466666666666665,10.246021295163912,15
4,13,7,19.533333333333335,10.729576390697328,15
4,13,8,18.4,11.172670738394263,15
4,13,9,17.866666666666667,11.909579977400346,15
4,13,10,21.571428571428573,13.042618222960073,14
4,13,11,22.933333333333334,10.565893016593309,15
4,13,12,21.8,10.611314715905847,15
4,13,13,22.0,9.783367810436532,15
4,13,14,23.333333333333332,11.89037225577704,15
4,13,15,23.066666666666666,11.990869542320622,15
4,13,16,21.2,11.965426384856855,15
4,13,17,20.0,13.225848816732972,14
4,13,18,20.0,11.420532887241794,15
4,13,19,17.0,8.577378887016042,15
4,13,20,15.8,9.313584548542904,15
4,13,21,14.466666666666667,9.37219799396573,15
4,13,22,14.866666666666667,9.508392283110947,15
4,13,23,13.285714285714286,9.579052236951304,14
4,14,0,13.142857142857142,8.25420305855557,14
4,14,1,10.428571428571429,7.3349981460255185,14
4,14,2,10.5,7.1870610233840475,14
4,14,3,10.857142857142858,7.989003431228192,14
4,14,4,11.285714285714286,7.76014047680712,14
4,14,5,12.785714285714286,9.158254548418403,14
4,14,6,11.8,9.704196441304585,15
4,14,7,14.066666666666666,10.326572288910548,15
4,14,8,16.285714285714285,9.38434515914318,14
4,14,9,17.066666666666666,10.42981075480051,15
4,14,10,18.266666666666666,10.766791979220622,15
4,14,11,19.066666666666666,9.647106647418525,15
4,14,12,18.6,8.974567239864948,15
4,14,13,19.066666666666666,8.614494982848607,15
4,14,14,19.2,8.628855246041788,15
4,14,15,17.571428571428573,8.26218713560376,14
4,14,16,18.0,7.464200272921789,15
4,14,17,17.866666666666667,8.131654783856083,15
4,14,18,17.785714285714285,7.9535049983162605,14
4,14,19,12.6,7.881261682896064,15
4,14,20,12.066666666666666,7.986297789398563,15
4,14,21,13.866666666666667,8.98305282714279,15
4,14,22,12.8,8.945868958830744,15
4,14,23,11.6,7.119390022025362,15
4,15,0,12.066666666666666,9.376769674243338,15
4,15,1,9.533333333333333,9.463211978624432,15
4,15,2,10.533333333333333,7.029190836043919,15
4,15,3,10.133333333333333,6.66404710438963,15
4,15,4,10.266666666666667,7.591975713745089,15
4,15,5,10.066666666666666,7.4590948001815365,15
4,15,6,10.733333333333333,9.307958704146426,15
4,15,7,13.733333333333333,11.883161355865022,15
4,15,8,18.133333333333333,11.537929169647798,15
4,15,9,18.066666666666666,10.832930395436911,15
4,15,10,19.071428571428573,11.730724193752495,14
4,15,11,21.866666666666667,10.696238769283518,15
4,15,12,24.733333333333334,13.765726936680029,15
4,15,13,25.933333333333334,11.56637161693123,15
4,15,14,24.533333333333335,13.152222336204341,15
4,15,15,22.714285714285715,10.858733255407278,14
4,15,16,22.066666666666666,10.166237305531528,15
4,15,17,22.357142857142858,12.382413974026866,14
4,15,18,17.928571428571427,11.303262195655565,14
4,15,19,17.071428571428573,12.821042113616228,14
4,15,20,14.5,11.837034451896498,14
4,15,21,16.733333333333334,13.946154957379404,15
4,15,22,13.0,7.0819380224516335,14
4,15,23,12.714285714285714,7.226325499157937,14
4,16,0,16.571428571428573,10.522607791097924,14
4,16,1,16.571428571428573,11.626986418965714,14
4,16,2,16.142857142857142,10.783585409580354,14
4,16,3,16.714285714285715,11.186726828829654,14
4,16,4,17.5,12.684029934709843,14
4,16,5,17.642857142857142,11.731660928098295,14
4,16,6,18.0,13.845299118917861,14
4,16,7,18.066666666666666,11.689229882164831,15
4,16,8,19.6,12.09958676980334,15
4,16,9,21.4,11.450514648446404,15
4,16,10,20.533333333333335,8.846845012017937,15
4,16,11,21.714285714285715,9.351499850320774,14
4,16,12,21.933333333333334,10.003332777962886,15
4,16,13,20.142857142857142,7.754474071906369,14
4,16,14,22.733333333333334,8.940011718326184,15
4,16,15,22.4,9.233479455608425,15
4,16,16,20.066666666666666,10.374878083047301,15
4,16,17,20.2,10.57084940498431,15
4,16,18,20.533333333333335,10.861903718085168,15
4,16,19,17.266666666666666,9.199896479748848,15
4,16,20,14.714285714285714,11.020460491764826,14
4,16,21,14.428571428571429,10.059165630747572,14
4,16,22,17.142857142857142,9.781121084534721,14
4,16,23,17.2,11.258013019305722,15
4,17,0,18.066666666666666,10.41610474674857,15
4,17,1,16.666666666666668,9.759000729485333,15
4,17,2,16.357142857142858,11.586511672943361,14
4,17,3,15.615384615384615,13.738864955170433,13
4,17,4,19.857142857142858,11.78563103533701,14
4,17,5,17.714285714285715,11.88035593502388,14
4,17,6,19.933333333333334,13.019033685156442,15
4,17,7,20.133333333333333,12.682195994310105,15
4,17,8,24.066666666666666,15.677402603140369,15
4,17,9,25.0,15.009520788010331,15
4,17,10,24.933333333333334,14.670021261386221,15
4,17,11,24.533333333333335,13.346303215640258,15
4,17,12,27.0,13.400426432447162,15
4,17,13,25.0,11.88035593502388,15
4,17,14,25.266666666666666,10.646707516992329,15
4,17,15,25.333333333333332,11.684340354671697,15
4,17,16,25.733333333333334,13.392250779924224,15
4,17,17,25.0,13.038404810405298,15
4,17,18,24.733333333333334,13.848500004728036,15
4,17,19,23.333333333333332,14.680729189103976,15
4,17,20,22.714285714285715,12.940268523123832,14
4,17,21,20.0,12.276574673510757,15
4,17,22,20.466666666666665,12.052662223204742,15
4,17,23,19.076923076923077,12.652150926894725,13
4,18,0,17.066666666666666,12.220981177973435,15
4,18,1,17.357142857142858,9.245432492751325,14
4,18,2,17.071428571428573,7.740644832155938,14
4,18,3,17.357142857142858,10.111738364260258,14
4,18,4,16.384615384615383,7.621662783785674,13
4,18,5,16.0,8.92705481624862,14
4,18,6,15.357142857142858,8.58090135894057,14
4,18,7,17.8,7.340688951707073,15
4,18,8,16.357142857142858,7.142582412299036,14
4,18,9,17.466666666666665,8.991000791797052,15
4,18,10,18.0,8.602325267042627,14
4,18,11,20.466666666666665,9.164112198186597,15
4,18,12,20.333333333333332,10.160614904526952,15
4,18,13,21.866666666666667,10.204107482960454,15
4,18,14,22.466666666666665,9.804275063655115,15
4,18,15,23.8,11.687600266949584,15
4,18,16,22.2,10.916566702559399,15
4,18,17,24.733333333333334,11.240657496444813,15
4,18,18,19.6,11.518928521599317,15
4,18,19,20.866666666666667,10.398259927690283,15
4,18,20,19.933333333333334,10.793295979228871,15
4,18,21,19.6,10.438938095966876,15
4,18,22,19.266666666666666,8.963948959715296,15
4,18,23,14.933333333333334,8.786895003897783,15
4,19,0,14.333333333333334,6.7788185513687385,15
4,19,1,13.866666666666667,5.986492732652002,15
4,19,2,11.642857142857142,5.7860195279675635,14
4,19,3,11.428571428571429,6.8804548789058515,14
4,19,4,11.0,7.464200272921789,15
4,19,5,13.933333333333334,10.878988048177135,15
4,19,6,13.133333333333333,7.605136109110424,15
4,19,7,13.933333333333334,5.53516894395241,15
4,19,8,14.133333333333333,9.203001580747344,15
4,19,9,16.866666666666667,7.818171750723408,15
4,19,10,16.733333333333334,10.79329597922887,15
4,19,11,17.266666666666666,8.60619931599697,15
4,19,12,21.2,10.994803967589158,15
4,19,13,21.466666666666665,10.169047340312847,15
4,19,14,22.6,9.781907497298995,15
4,19,15,22.8,8.512176152849685,15
4,19,16,25.266666666666666,10.354203195298217,15
4,19,17,21.933333333333334,9.338603953992472,15
4,19,18,21.8,10.065499774690064,15
4,19,19,19.866666666666667,7.726269351714196,15
4,19,20,19.733333333333334,11.404677403007359,15
4,19,21,18.466666666666665,7.790714864198156,15
4,19,22,16.733333333333334,10.10280489105212,15
4,19,23,13.571428571428571,8.803096358356274,14
4,20,0,14.8,9.072722067510153,15
4,20,1,17.066666666666666,11.247010184721898,15
4,20,2,16.6,9.832889416937133,15
4,20,3,13.866666666666667,12.356991466179705,15
4,20,4,14.8,10.18542375862964,15
4,20,5,16.266666666666666,9.61001461769861,15
4,20,6,14.466666666666667,10.232069101371339,15
4,20,7,17.133333333333333,8.871033654272658,15
4,20,8,18.8,8.247943466620722,15
4,20,9,16.733333333333334,9.027471301269149,15
4,20,10,19.466666666666665,8.991000791797052,15
4,20,11,19.4,6.299659854763136,15
4,20,12,20.333333333333332,8.524474568362947,15
4,20,13,22.066666666666666,8.189424074174367,15
4,20,14,22.133333333333333,7.88186586563166,15
4,20,15,20.8,7.4181245223150185,15
4,20,16,20.733333333333334,11.828939492778273,15
4,20,17,20.466666666666665,10.46672732769804,15
4,20,18,17.733333333333334,12.002777456350122,15
4,20,19,18.733333333333334,12.279289571508295,15
4,20,20,16.333333333333332,14.22606594884729,15
4,20,21,16.4,15.060829041874536,15
4,20,22,19.733333333333334,12.903303379183104,15
4,20,23,19.266666666666666,13.976851610873634,15
4,21,0,21.066666666666666,16.75225642228817,15
4,21,1,18.0,13.752921767495703,15
4,21,2,18.714285714285715,13.02913050660871,14
4,21,3,18.285714285714285,11.445043075017717,14
4,21,4,17.5,12.270978896441925,14
4,21,5,14.714285714285714,10.380666729947636,14
4,21,6,16.133333333333333,10.08440568874726,15
4,21,7,16.266666666666666,7.85099326442809,15
4,21,8,16.333333333333332,9.0527554342521,15
4,21,9,14.533333333333333,7.75395444426968,15
4,21,10,16.333333333333332,8.243323416704026,15
4,21,11,15.4,6.759120821949723,15
4,21,12,17.466666666666665,3.7391111752597546,15
4,21,13,16.2,5.334523676687812,15
4,21,14,17.8,7.0325772556825035,15
4,21,15,16.733333333333334,7.014950021883534,15
4,21,16,15.866666666666667,7.453346963101943,15
4,21,17,16.6,8.26178811499925,15
4,21,18,16.466666666666665,8.63437206474107,15
4,21,19,14.266666666666667,9.066946774384627,15
4,21,20,11.266666666666667,6.994555705962282,15
4,21,21,11.733333333333333,7.16605755994054,15
4,21,22,14.066666666666666,9.399594722772942,15
4,21,23,14.133333333333333,11.661087101164814,15
4,22,0,17.266666666666666,11.792653080060767,15
4,22,1,18.6,12.356606098994751,15
4,22,2,16.8,11.827329127309948,15
4,22,3,16.666666666666668,12.045548476314314,15
4,22,4,15.266666666666667,9.895645988201554,15
4,22,5,15.4,11.70347933613883,15
4,22,6,14.466666666666667,10.815773314051677,15
4,22,7,14.066666666666666,8.827446376150325,15
4,22,8,15.866666666666667,8.416537009845275,15
4,22,9,16.2,7.83034390779139,15
4,22,10,17.066666666666666,7.968389931174182,15
4,22,11,16.866666666666667,6.104643041707408,15
4,22,12,16.866666666666667,9.03854181244066,15
4,22,13,17.266666666666666,8.396144239782812,15
4,22,14,17.2,8.495376894018802,15
4,22,15,18.133333333333333,8.903182951431845,15
4,22,16,16.666666666666668,9.596626391354311,15
4,22,17,15.466666666666667,8.201625855076948,15
4,22,18,14.933333333333334,8.447033855287959,15
4,22,19,13.333333333333334,7.742892285985964,15
4,22,20,14.266666666666667,8.310635755865292,15
4,22,21,14.6,6.196773353931867,15
4,22,22,13.2,7.052861627939197,15
4,22,23,12.266666666666667,7.449512607898458,15
4,23,0,13.2,6.073361036997083,15
4,23,1,11.6,7.835815209663893,15
4,23,2,13.0,9.373214115613857,15
